Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2004	103196	Carter Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Tuscaloosa Resources Inc	"P.O. Box 531187, Birmingham, AL 35253"		"634,192"	86	"223,092"
2004	103260	Howton Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Tuscaloosa Resources, Inc."	"3 Office Park Circle, Ste 112, Birmingham, AL 35253"		"52,194"	22	"31,440"
2004	103303	Shannon	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Cahaba Resources Llc	"16098 House Rd, Brookwood, AL 35444"		"12,383"	11	"5,150"
2004	100347	Choctaw Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Taft Coal Sales & Associates I	"P.O. Box 1608, Jasper, AL 35502"		"642,825"	72	"205,416"
2004	101362	Manchester Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Black Warrior Minerals Inc	"P.O. Box 1190, Sumiton, AL 35148"		"173,210"	24	"69,736"
2004	102982	Ninna V Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Birmingham Coal & Coke Company	"P.O. Box 351, Lynn, AL 35575"		"32,287"	4	"8,633"
2004	102996	Jap Creek Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"New Acton Coal Mining Company,"	"1892 Cordova-Gorgas Rd, Cordova, AL 35550"		"493,001"	61	"135,699"
2004	103002	Corinth Mine	Alabama	Walker	Appalachia Southern	Active	Underground	Indepedent Producer Operator	Mine only	Warrior Investment Co Inc	"218 Hwy 195 N, Jasper, AL 35503"		"93,856"	21	"46,785"
2004	103004	Miner Hollow Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Bailey Excavating Co., Inc."	"6250-B County Road 747, Cullman, AL 35055"		"81,102"	13	"20,119"
2004	103056	Cane Creek Mine	Alabama	Walker	Appalachia Southern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Mine only	Beaird Mining & Mineral Compan	"P.O. Box 100, Cordova, AL 35550"		"8,396"	7	"8,425"
2004	103107	Fancy Lump Mine No 2	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Treadyway Inc	"Post Office Box 932, Jasper, AL 35502"		"157,347"	37	"103,480"
2004	103116	L Massey Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Mann Steel Products Inc	"Post Office Box 531044, Birmingham, AL 35253"		"587,005"	36	"103,336"
2004	103128	Spring Branch Mine	Alabama	Walker	Appalachia Southern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Mine only	"Haley Bros. Coal, Inc."	"P.O. Box 322, Haleyville, AL 35565"		"86,030"	11	"29,919"
2004	103129	Dilworth Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	M.S. & R. Equipment Co. Inc.	"2361 Cumberland Lake Drive, Pinson, AL 35126"		"12,605"	5	"8,980"
2004	103155	Corinth Prep Plant	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Warrior Investment Company Inc	"218 Highway 195, Jasper, AL 35503"		0	3	"7,256"
2004	103155	Corinth Prep Plant	Alabama	Walker	Appalachia Southern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Warrior Investment Company Inc	"218 Highway 195, Jasper, AL 35503"		0	7	"13,475"
2004	103162	Guthrie Creek Mine	Alabama	Walker	Appalachia Southern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Uptown Motors Incorporated	"P.O. Box 432, Jasper, AL 35502"		"102,822"	33	"56,036"
2004	103195	Mccollum Mine	Alabama	Walker	Appalachia Southern	Mine closed by MSHA	Surface	Indepedent Producer Operator	Mine only	Uptown Motors Inc	"Post Office Box 432, Jasper, AL 35502"		"4,985"	4	"6,207"
2004	103235	Bryant's Creek	Alabama	Walker	Appalachia Southern	Permanently abandoned	Surface	Contractor	Mine only	"Cherokee Mining, L.L.C."	"P.O. Box 1608, Jasper, AL 35502"		"47,629"	18	"11,562"
2004	103283	Saragossa Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Haley Bros. Coal, Inc."	"P.O. Box 322, Haleyville, AL 35565"		"9,747"	4	"4,538"
2004	103299	Horse Creek	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Horse Creek Mining, Llc"	"120 N. Walston Bridge Road, Bl, Jasper, AL 35504"		"31,653"	28	"8,425"
2004	102639	Hickory Grove	Alabama	Winston	Appalachia Southern	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Mann Steel Products Inc	"P.O. Box 531044, Birmingham, AL 35253"		"27,890"	12	"11,045"
2004	103207	Crossroads	Alabama	Winston	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Birmingham Coal & Coke Company	"2477 Valleydale Rd S #b3, Birmingham, AL 35244"		"76,296"	5	"18,883"
2004	5000030	Usibelli	Alaska	Yukon-Koyukuk	Western	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Usibelli Coal Mine Inc	"P.O. Box 1000, Healy, AK 99743"	Teamsters	"1,511,787"	92	"208,051"
2004	200533	Black Mesa Mine	Arizona	Navajo	Western	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Peabody Western Coal Company	"P.O. Box 605, Kayenta, AZ 86033"	United Mine Workers of America	"4,549,887"	210	"542,044"
2004	201047	Kayenta Preparation Plant	Arizona	Navajo	Western	Active	Surface	Operating Subsidiary	Preparation Plant	Black Mesa Pipeline Operations	"P.O. Box 130, Kayenta, AZ 86033"	United Mine Workers of America	0	36	"69,735"
2004	201195	Kayenta	Arizona	Navajo	Western	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Peabody Western Coal Company	"P.O. Box 650, Kayenta, AZ 86033"	United Mine Workers of America	"8,180,942"	352	"972,835"
2004	301569	Penny #1	Arkansas	Sebastian	Interior	Active	Surface	Indepedent Producer Operator	Mine only	Comer Mining Company	"P.O. Box 986, Greenwood, AR 72936"		"6,384"	3	"4,109"
2004	301736	Sebastian County Coal Mine	Arkansas	Sebastian	Interior	Mine closed by MSHA	Underground	Indepedent Producer Operator	Mine only	Hartshorne Carbon Company	"387 W Dussel Dr, Maumee, OH 43537"		944	9	"22,293"
2004	503818	Terror Creek Loadout	Colorado	Delta	Uinta Region	Active	Underground	Operating Subsidiary	Preparation Plant	Terror Creek Company	"43440 Bowie Rd, Paonia, CO 81428"		0	5	"9,041"
2004	504591	Bowie Mine #2	Colorado	Delta	Uinta Region	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	"Bowie Resources, Llc"	"P.O. Box 483, Paonia, CO 81428"		0	2	"3,322"
2004	504591	Bowie Mine #2	Colorado	Delta	Uinta Region	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"Bowie Resources, Llc"	"P.O. Box 483, Paonia, CO 81428"		"4,096,085"	181	"416,066"
2004	504758	Bowie No. 3 Mine	Colorado	Delta	Uinta Region	Active	Underground	Indepedent Producer Operator	Mine only	"Bowie Resources, Llc"	"P.O. Box 483, Paonia, CO 81428"		"599,990"	46	"95,774"
2004	503013	Mc Clane Canyon Mine	Colorado	Garfield	Uinta Region	Active	Underground	Indepedent Producer Operator	Mine only	Central Appalachia Mining Llc	"P.O. Box 98, Loma, CO 81524"		"300,761"	24	"56,035"
2004	503672	West Elk Mine	Colorado	Gunnison	Uinta Region	Active	Underground	Operating Subsidiary	Mine only	Mountain Coal Company Llc	"5174 Highway 133, Somerset, CO 81434"		"6,493,363"	333	"735,516"
2004	504674	Elk Creek Mine	Colorado	Gunnison	Uinta Region	Active	Underground	Operating Subsidiary	Mine only	"Oxbow Mining, Llc"	"P.O. Box 535, Somerset, CO 81434"		"6,551,034"	292	"539,615"
2004	500266	King Coal Mine	Colorado	La Plata	Western	Active	Underground	Indepedent Producer Operator	Mine only	"National King Coal, Llc"	"4424 County Road 120, Hesperus, CO 81326"		"458,605"	59	"132,359"
2004	502838	Trapper Mine	Colorado	Moffat	Uinta Region	Active	Surface	Indepedent Producer Operator	Mine only	Trapper Mining Inc	"P.O. Box 187, Craig, CO 81626"	International Union of Operation Engineers	"1,849,302"	157	"319,153"
2004	502962	Colowyo Mine	Colorado	Moffat	Uinta Region	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Colowyo Coal Company L P	"5731 State Highway 13, Meeker, CO 81641"		"5,435,256"	290	"593,935"
2004	504775	Colowyo Mine Hwm	Colorado	Moffat	Uinta Region	Active	Surface	Indepedent Producer Operator	Mine only	Icg Addcar Systems Llc	"9060 Phelps 632 Road, Phelps, KY 41553"		"1,070,654"	21	"60,616"
2004	500299	New Horizon Mine	Colorado	Montrose	Western	Active	Surface	Indepedent Producer Operator	Mine only	Western Fuels-Colorado	"P.O. Box 628, Nucla, CO 81424"	United Mine Workers of America	"413,333"	26	"54,253"
2004	503505	Deserado Mine	Colorado	Rio Blanco	Uinta Region	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Blue Mountain Energy Inc	"3607 County Road #65, Rangely, CO 81648"	United Mine Workers of America	"2,550,883"	163	"325,953"
2004	500304	Seneca Mine	Colorado	Routt	Uinta Region	Active	Surface	Operating Subsidiary	Mine only	Seneca Coal Company	"P.O. Box 670, Hayden, CO 81639"	United Mine Workers of America	"1,493,090"	108	"237,553"
2004	503836	Foidel Creek Mine	Colorado	Routt	Uinta Region	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Twentymile Coal Company	"29515 Routt County Rd#27, Oak Creek, CO 80467"		"8,557,741"	385	"801,258"
2004	1100598	Eagle No. 2	Illinois	Gallatin	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	2	"3,542"
2004	1100598	Eagle No. 2	Illinois	Gallatin	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	4	"7,664"
2004	1103017	Wildcat Hills Mine	Illinois	Gallatin	Illinois Basin	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Black Beauty Coal Co	"P.O. Box 312, Evansville, IN 47702"		"2,747,474"	180	"425,713"
2004	1103020	Creek Paum Mine	Illinois	Jackson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Knight Hawk Coal Llc	"984 East Sugar Hill Rd, Ava, IL 62907"		"1,415,750"	91	"214,245"
2004	1103121	S. Coal Elkville No.1 Mine	Illinois	Jackson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	S Coal Company	"P.O. Box 219, Cambria, IL 62915"		"26,413"	22	"14,227"
2004	1100726	No 1 Mine	Illinois	Macoupin	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Monterey Coal Company	"14300 Brushy Mound Rd, Carlinville, IL 62626"	United Mine Workers of America	"3,050,760"	347	"717,511"
2004	1102236	Crown Ii Mine	Illinois	Macoupin	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Freeman United Coal Mining Co.	"P.O. Box 4630, Springfield, IL 62708"	United Mine Workers of America	"1,369,460"	197	"426,972"
2004	1102632	Crown Iii Mine	Illinois	Montgomery	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Freeman United Coal Mining Com	"P.O. Box 4630, Springfield, IL 62708"	United Mine Workers of America	"1,894,838"	227	"495,206"
2004	1103045	Red Hawk	Illinois	Perry	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	"Knight Hawk Coal, Llc"	"984 E. Sugar Road, Ava, IL 62907"		"504,622"	20	"47,690"
2004	1103119	N.A.A.M. No. 3	Illinois	Perry	Illinois Basin	Active	Surface	Contractor	Mine only	North American Auger Mining In	"2405 North Broadway, Poteau, OK 74953"		"73,222"	4	"7,130"
2004	1102408	Lcc Illinois Llc #11 Mine	Illinois	Randolph	Illinois Basin	Mine closed by MSHA	Underground	Operating Subsidiary	Mine only	Old Ben Coal Company	"13101 Zeigler 11 Rd., Coulterville, IL 62237"	United Mine Workers of America	"1,461,000"	190	"361,235"
2004	1102546	Central Cleaning Plant	Illinois	Randolph	Illinois Basin	Mine closed by MSHA	Surface	Operating Subsidiary	Preparation Plant	Lcc Illinois Llc	"13101 Zeigler 11 Rd., Coulterville, IL 62237"	United Mine Workers of America	0	12	"26,087"
2004	1102546	Central Cleaning Plant	Illinois	Randolph	Illinois Basin	Mine closed by MSHA	Underground	Operating Subsidiary	Preparation Plant	Lcc Illinois Llc	"13101 Zeigler 11 Rd., Coulterville, IL 62237"	United Mine Workers of America	0	12	"26,086"
2004	1101999	Randolph Prep Plant	Illinois	St Clair	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	1	"2,640"
2004	1101999	Randolph Prep Plant	Illinois	St Clair	Illinois Basin	Temporarily closed	Underground	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	1	"2,640"
2004	1102636	Liberty Mine	Illinois	Saline	Illinois Basin	Active	Underground	Contractor	Mine only	Nubay Mining	"4270 North America Road, Galatia, IL 62935"	United Mine Workers of America	"662,564"	113	"262,607"
2004	1102752	Galatia Mine	Illinois	Saline	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	The American Coal Company	"P.O. Box 727, Harrisburg, IL 62946"		"6,517,541"	748	"1,910,905"
2004	1103054	Willow Lake Portal	Illinois	Saline	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	AFL-	"3,412,395"	364	"758,140"
2004	1103098	Lakeside Synfuel Plant	Illinois	Saline	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Lakeside Synfuel, Llc"	"422 Long Lane Road, Equality, IL 62934"		0	12	"24,651"
2004	1103098	Lakeside Synfuel Plant	Illinois	Saline	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Lakeside Synfuel, Llc"	"422 Long Lane Road, Equality, IL 62934"		0	11	"24,650"
2004	1103099	Willow Lake Central Preparatio	Illinois	Saline	Illinois Basin	Active	Surface	Operating Subsidiary	Preparation Plant	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	International Brotherhood of Electrical Workers	0	21	"47,712"
2004	1103099	Willow Lake Central Preparatio	Illinois	Saline	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	International Brotherhood of Electrical Workers	0	30	"65,888"
2004	1102664	Viper Mine	Illinois	Sangamon	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Icg Illinois Llc	"8100 East Main, Williamsville, IL 62693"		"2,122,564"	231	"457,801"
2004	1102971	Riola #1 Mine - Riola Portal	Illinois	Vermilion	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"414 S. Fares, Evansville, IN 47714"		"999,641"	90	"230,176"
2004	1103060	Riola Mine Complex-Vermilion G	Illinois	Vermilion	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"4500 N. 1500 E. Rd., Ridge Farm, IL 61870"		"1,310,773"	139	"329,219"
2004	1100877	Wabash Mine	Illinois	Wabash	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Wabash Mine Holding Company	"P.O. Box 144, Keensburg, IL 62852"	United Mine Workers of America	"1,665,336"	242	"506,547"
2004	1103064	Friendsville Mine	Illinois	Wabash	Illinois Basin	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Vigo Coal Company Inc	"14649 Highway 41 North, Evansville, IN 47725"		"95,705"	9	"19,189"
2004	1103058	Pattiki	Illinois	White	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"White County Coal, Llc"	"P.O. Box 457, Carmi, IL 62821"		"2,440,288"	242	"601,771"
2004	1103092	Cambria #1	Illinois	Williamson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	S. Coal Company	"P.O. Box 219, Cambria, IL 62915"		"82,640"	11	"14,723"
2004	1202294	Miller Creek Mine-Sugar Ridge	Indiana	Clay	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"P. O. Box 312, Evansville, IN 47702"		"866,186"	65	"178,208"
2004	1202300	Martz Mine	Indiana	Clay	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Triad Mining Inc	"Rte 1, Box 29a, Lyons, IN 47443"		"61,808"	19	"12,162"
2004	1201732	Craney Mine	Indiana	Daviess	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Solar Sources Inc	"Post Office Box 7, Petersburg, IN 47567"		"2,207,036"	119	"339,473"
2004	1201946	Viking Mine	Indiana	Daviess	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"Post Office Box 312, Evansville, IN 47702"		"1,460,473"	106	"277,452"
2004	1202147	Francisco Mine	Indiana	Gibson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"Post Office Box 312, Evansville, IN 47702"		"2,133,356"	166	"436,566"
2004	1202207	Somerville	Indiana	Gibson	Illinois Basin	Active	Surface	Contractor	Mine and Preparation Plant	"United Minerals Co., Llc"	"P.O. Box 400, Huntingburg, IN 47542"		"2,236,303"	96	"299,914"
2004	1202215	Gibson Mine	Indiana	Gibson	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Gibson County Coal Llc	"R. R. 3, Lyle Station Rd, Princeton, IN 47670"		"2,994,401"	263	"658,520"
2004	1202258	Somerville Central Mine	Indiana	Gibson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Co	". P O Box 312, Evansville, IN 47702"		"3,134,241"	192	"461,336"
2004	1202295	Francisco Mine - Underground P	Indiana	Gibson	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Black Beauty Coal Co	"P.O. Box 347, Francisco, IN 47649"		"961,376"	58	"160,759"
2004	1202296	Discovery	Indiana	Gibson	Illinois Basin	Active	Surface	Contractor	Mine and Preparation Plant	"United Minerals Co., Llc"	"P.O. Box 400, Huntingburg, IN 47542"		"1,829,861"	82	"254,007"
2004	1202317	Francisco	Indiana	Gibson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Gibson County Synfuel Llc.	"719 East 18th Street, Owensboro, KY 42303"		0	18	"34,167"
2004	1202317	Francisco	Indiana	Gibson	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Gibson County Synfuel Llc.	"719 East 18th Street, Owensboro, KY 42303"		0	1	"1,798"
